library,function,nfft,warmup,iterations,microseconds_per_iter
flutter_dspc,FFTStatic.rfft,32,200,4000,37.118750
flutter_dspc,FFTStatic.rfftMag,32,200,4000,8.120250
flutter_dspc,RfftPlan.execute,32,200,4000,8.548000
flutter_dspc,RfftPlan.executeSpec,32,200,4000,18.794750
flutter_dspc,FFTStatic.fft,32,200,4000,13.187250
flutter_dspc,CfftPlan.fft,32,200,4000,6.131500
fftea,fftea.realFft,32,200,4000,37.850250
flutter_dspc,FFTStatic.rfft,36,200,4000,5.557500
flutter_dspc,FFTStatic.rfftMag,36,200,4000,2.483000
flutter_dspc,RfftPlan.execute,36,200,4000,1.508250
flutter_dspc,RfftPlan.executeSpec,36,200,4000,3.442750
flutter_dspc,FFTStatic.fft,36,200,4000,4.250000
flutter_dspc,CfftPlan.fft,36,200,4000,2.020500
fftea,fftea.realFft,36,200,4000,16.123000
flutter_dspc,FFTStatic.rfft,40,200,4000,5.184000
flutter_dspc,FFTStatic.rfftMag,40,200,4000,2.698750
flutter_dspc,RfftPlan.execute,40,200,4000,1.067750
flutter_dspc,RfftPlan.executeSpec,40,200,4000,1.956000
flutter_dspc,FFTStatic.fft,40,200,4000,4.938500
flutter_dspc,CfftPlan.fft,40,200,4000,1.289750
fftea,fftea.realFft,40,200,4000,10.794000
flutter_dspc,FFTStatic.rfft,45,200,4000,4.034500
flutter_dspc,FFTStatic.rfftMag,45,200,4000,3.077500
flutter_dspc,RfftPlan.execute,45,200,4000,1.056250
flutter_dspc,RfftPlan.executeSpec,45,200,4000,1.182500
flutter_dspc,FFTStatic.fft,45,200,4000,4.590500
flutter_dspc,CfftPlan.fft,45,200,4000,1.470500
fftea,fftea.realFft,45,200,4000,2.333250
flutter_dspc,FFTStatic.rfft,48,200,4000,2.857500
flutter_dspc,FFTStatic.rfftMag,48,200,4000,3.739250
flutter_dspc,RfftPlan.execute,48,200,4000,1.051500
flutter_dspc,RfftPlan.executeSpec,48,200,4000,1.135000
flutter_dspc,FFTStatic.fft,48,200,4000,6.234250
flutter_dspc,CfftPlan.fft,48,200,4000,1.540250
fftea,fftea.realFft,48,200,4000,2.396750
flutter_dspc,FFTStatic.rfft,50,200,4000,3.214000
flutter_dspc,FFTStatic.rfftMag,50,200,4000,3.365000
flutter_dspc,RfftPlan.execute,50,200,4000,1.050500
flutter_dspc,RfftPlan.executeSpec,50,200,4000,1.519000
flutter_dspc,FFTStatic.fft,50,200,4000,3.904250
flutter_dspc,CfftPlan.fft,50,200,4000,1.570250
fftea,fftea.realFft,50,200,4000,3.562750
flutter_dspc,FFTStatic.rfft,54,200,4000,3.554250
flutter_dspc,FFTStatic.rfftMag,54,200,4000,2.732000
