library,function,nfft,warmup,iterations,microseconds_per_iter
flutter_dspc,FFTStatic.rfftMag,90,200,4000,0.570750
flutter_dspc,RfftPlan.execute,90,200,4000,0.228000
flutter_dspc,RfftPlan.executeSpec,90,200,4000,0.231500
flutter_dspc,FFTStatic.fft,90,200,4000,0.673750
flutter_dspc,CfftPlan.fft,90,200,4000,0.260500
fftea,fftea.realFft,90,200,4000,1.168500
flutter_dspc,FFTStatic.rfft,96,200,4000,0.559500
flutter_dspc,FFTStatic.rfftMag,96,200,4000,0.570750
flutter_dspc,RfftPlan.execute,96,200,4000,0.207750
flutter_dspc,RfftPlan.executeSpec,96,200,4000,0.281750
flutter_dspc,FFTStatic.fft,96,200,4000,0.686250
flutter_dspc,CfftPlan.fft,96,200,4000,0.287250
fftea,fftea.realFft,96,200,4000,1.085250
flutter_dspc,FFTStatic.rfft,100,200,4000,0.582000
flutter_dspc,FFTStatic.rfftMag,100,200,4000,0.581000
flutter_dspc,RfftPlan.execute,100,200,4000,0.218250
flutter_dspc,RfftPlan.executeSpec,100,200,4000,0.309250
flutter_dspc,FFTStatic.fft,100,200,4000,0.686500
flutter_dspc,CfftPlan.fft,100,200,4000,0.280000
fftea,fftea.realFft,100,200,4000,1.180500
flutter_dspc,FFTStatic.rfft,108,200,4000,0.692750
flutter_dspc,FFTStatic.rfftMag,108,200,4000,0.619250
flutter_dspc,RfftPlan.execute,108,200,4000,0.241500
flutter_dspc,RfftPlan.executeSpec,108,200,4000,0.331500
flutter_dspc,FFTStatic.fft,108,200,4000,0.723750
flutter_dspc,CfftPlan.fft,108,200,4000,0.298500
fftea,fftea.realFft,108,200,4000,1.355750
flutter_dspc,FFTStatic.rfft,120,200,4000,0.638500
flutter_dspc,FFTStatic.rfftMag,120,200,4000,0.601500
flutter_dspc,RfftPlan.execute,120,200,4000,0.273000
flutter_dspc,RfftPlan.executeSpec,120,200,4000,0.286500
flutter_dspc,FFTStatic.fft,120,200,4000,0.713750
flutter_dspc,CfftPlan.fft,120,200,4000,0.357750
fftea,fftea.realFft,120,200,4000,1.518750
flutter_dspc,FFTStatic.rfft,125,200,4000,0.714750
flutter_dspc,FFTStatic.rfftMag,125,200,4000,0.733250
flutter_dspc,RfftPlan.execute,125,200,4000,0.300750
flutter_dspc,RfftPlan.executeSpec,125,200,4000,0.348000
flutter_dspc,FFTStatic.fft,125,200,4000,0.838500
flutter_dspc,CfftPlan.fft,125,200,4000,0.366750
fftea,fftea.realFft,125,200,4000,1.686000
flutter_dspc,FFTStatic.rfft,128,200,4000,1.375000
flutter_dspc,FFTStatic.rfftMag,128,200,4000,1.572250
flutter_dspc,RfftPlan.execute,128,200,4000,1.021250
flutter_dspc,RfftPlan.executeSpec,128,200,4000,1.294000
flutter_dspc,FFTStatic.fft,128,200,4000,2.790000
flutter_dspc,CfftPlan.fft,128,200,4000,0.990000
fftea,fftea.realFft,128,200,4000,2.719000
flutter_dspc,FFTStatic.rfft,135,200,4000,0.949750
flutter_dspc,FFTStatic.rfftMag,135,200,4000,1.868250
flutter_dspc,RfftPlan.execute,135,200,4000,0.421500
flutter_dspc,RfftPlan.executeSpec,135,200,4000,1.037750
flutter_dspc,FFTStatic.fft,135,200,4000,1.507250
flutter_dspc,CfftPlan.fft,135,200,4000,0.557500
fftea,fftea.realFft,135,200,4000,2.760750
flutter_dspc,FFTStatic.rfft,144,200,4000,0.781750
flutter_dspc,FFTStatic.rfftMag,144,200,4000,0.741250
flutter_dspc,RfftPlan.execute,144,200,4000,0.407000
flutter_dspc,RfftPlan.executeSpec,144,200,4000,0.377250
flutter_dspc,FFTStatic.fft,144,200,4000,0.915000
flutter_dspc,CfftPlan.fft,144,200,4000,0.425000
fftea,fftea.realFft,144,200,4000,2.443750
flutter_dspc,FFTStatic.rfft,150,200,4000,0.773500
flutter_dspc,FFTStatic.rfftMag,150,200,4000,0.764250
flutter_dspc,RfftPlan.execute,150,200,4000,0.315750
flutter_dspc,RfftPlan.executeSpec,150,200,4000,0.375250
flutter_dspc,FFTStatic.fft,150,200,4000,0.881000
flutter_dspc,CfftPlan.fft,150,200,4000,0.423750
fftea,fftea.realFft,150,200,4000,2.250000
flutter_dspc,FFTStatic.rfft,160,200,4000,0.706750
flutter_dspc,FFTStatic.rfftMag,160,200,4000,0.752250
flutter_dspc,RfftPlan.execute,160,200,4000,0.339750
flutter_dspc,RfftPlan.executeSpec,160,200,4000,0.376250
flutter_dspc,FFTStatic.fft,160,200,4000,0.880000
flutter_dspc,CfftPlan.fft,160,200,4000,0.469250
fftea,fftea.realFft,160,200,4000,2.134500
flutter_dspc,FFTStatic.rfft,162,200,4000,0.824000
flutter_dspc,FFTStatic.rfftMag,162,200,4000,0.844500
flutter_dspc,RfftPlan.execute,162,200,4000,0.361500
flutter_dspc,RfftPlan.executeSpec,162,200,4000,0.430000
flutter_dspc,FFTStatic.fft,162,200,4000,0.935500
flutter_dspc,CfftPlan.fft,162,200,4000,0.503750
fftea,fftea.realFft,162,200,4000,2.632500
flutter_dspc,FFTStatic.rfft,180,200,4000,0.800250
flutter_dspc,FFTStatic.rfftMag,180,200,4000,0.801000
flutter_dspc,RfftPlan.execute,180,200,4000,0.359500
flutter_dspc,RfftPlan.executeSpec,180,200,4000,0.433500
flutter_dspc,FFTStatic.fft,180,200,4000,0.886250
flutter_dspc,CfftPlan.fft,180,200,4000,0.498250
fftea,fftea.realFft,180,200,4000,2.652500
flutter_dspc,FFTStatic.rfft,192,200,4000,0.798750
flutter_dspc,FFTStatic.rfftMag,192,200,4000,0.799500
flutter_dspc,RfftPlan.execute,192,200,4000,0.390500
flutter_dspc,RfftPlan.executeSpec,192,200,4000,0.419000
flutter_dspc,FFTStatic.fft,192,200,4000,0.935250
flutter_dspc,CfftPlan.fft,192,200,4000,0.580250
fftea,fftea.realFft,192,200,4000,2.441000
flutter_dspc,FFTStatic.rfft,200,200,4000,0.863250
flutter_dspc,FFTStatic.rfftMag,200,200,4000,0.873250
flutter_dspc,RfftPlan.execute,200,200,4000,0.400250
flutter_dspc,RfftPlan.executeSpec,200,200,4000,0.523500
flutter_dspc,FFTStatic.fft,200,200,4000,0.899250
flutter_dspc,CfftPlan.fft,200,200,4000,0.499250
fftea,fftea.realFft,200,200,4000,2.740250
flutter_dspc,FFTStatic.rfft,216,200,4000,0.810500
flutter_dspc,FFTStatic.rfftMag,216,200,4000,0.802500
flutter_dspc,RfftPlan.execute,216,200,4000,0.425000
flutter_dspc,RfftPlan.executeSpec,216,200,4000,0.520250
flutter_dspc,FFTStatic.fft,216,200,4000,0.935000
flutter_dspc,CfftPlan.fft,216,200,4000,0.589750
fftea,fftea.realFft,216,200,4000,3.028000
flutter_dspc,FFTStatic.rfft,225,200,4000,0.855250
flutter_dspc,FFTStatic.rfftMag,225,200,4000,0.906750
flutter_dspc,RfftPlan.execute,225,200,4000,0.426000
flutter_dspc,RfftPlan.executeSpec,225,200,4000,0.457750
flutter_dspc,FFTStatic.fft,225,200,4000,1.086500
flutter_dspc,CfftPlan.fft,225,200,4000,0.566250
fftea,fftea.realFft,225,200,4000,3.199000
flutter_dspc,FFTStatic.rfft,240,200,4000,0.779000
flutter_dspc,FFTStatic.rfftMag,240,200,4000,0.798750
flutter_dspc,RfftPlan.execute,240,200,4000,0.439250
flutter_dspc,RfftPlan.executeSpec,240,200,4000,0.475500
flutter_dspc,FFTStatic.fft,240,200,4000,0.993000
flutter_dspc,CfftPlan.fft,240,200,4000,0.568250
fftea,fftea.realFft,240,200,4000,2.944500
flutter_dspc,FFTStatic.rfft,243,200,4000,0.948000
flutter_dspc,FFTStatic.rfftMag,243,200,4000,0.934500
flutter_dspc,RfftPlan.execute,243,200,4000,0.469500
flutter_dspc,RfftPlan.executeSpec,243,200,4000,0.532250
flutter_dspc,FFTStatic.fft,243,200,4000,1.117750
flutter_dspc,CfftPlan.fft,243,200,4000,0.686250
fftea,fftea.realFft,243,200,4000,3.737250
flutter_dspc,FFTStatic.rfft,250,200,4000,0.898250
flutter_dspc,FFTStatic.rfftMag,250,200,4000,0.903000
flutter_dspc,RfftPlan.execute,250,200,4000,0.478500
flutter_dspc,RfftPlan.executeSpec,250,200,4000,0.527750
flutter_dspc,FFTStatic.fft,250,200,4000,1.043250
flutter_dspc,CfftPlan.fft,250,200,4000,0.598250
fftea,fftea.realFft,250,200,4000,3.462750
flutter_dspc,FFTStatic.rfft,256,200,4000,0.782750
flutter_dspc,FFTStatic.rfftMag,256,200,4000,0.800250
flutter_dspc,RfftPlan.execute,256,200,4000,0.414500
flutter_dspc,RfftPlan.executeSpec,256,200,4000,0.461250
flutter_dspc,FFTStatic.fft,256,200,4000,0.977750
flutter_dspc,CfftPlan.fft,256,200,4000,0.639500
fftea,fftea.realFft,256,200,4000,2.308000
flutter_dspc,FFTStatic.rfft,270,200,2000,1.027500
