library,function,nfft,warmup,iterations,microseconds_per_iter
flutter_dspc,FFTStatic.rfftMag,108,200,4000,1.156000
flutter_dspc,RfftPlan.execute,108,200,4000,0.317250
flutter_dspc,RfftPlan.executeSpec,108,200,4000,0.339500
flutter_dspc,FFTStatic.fft,108,200,4000,1.707000
flutter_dspc,CfftPlan.fft,108,200,4000,0.548250
fftea,fftea.realFft,108,200,4000,1.303750
flutter_dspc,FFTStatic.rfft,120,200,4000,1.231500
flutter_dspc,FFTStatic.rfftMag,120,200,4000,1.134250
flutter_dspc,RfftPlan.execute,120,200,4000,0.261750
flutter_dspc,RfftPlan.executeSpec,120,200,4000,0.264750
flutter_dspc,FFTStatic.fft,120,200,4000,1.779250
flutter_dspc,CfftPlan.fft,120,200,4000,0.504750
fftea,fftea.realFft,120,200,4000,1.492250
flutter_dspc,FFTStatic.rfft,128,200,4000,1.249000
flutter_dspc,FFTStatic.rfftMag,128,200,4000,1.196500
flutter_dspc,RfftPlan.execute,128,200,4000,0.270000
flutter_dspc,RfftPlan.executeSpec,128,200,4000,0.278750
flutter_dspc,FFTStatic.fft,128,200,4000,1.932250
flutter_dspc,CfftPlan.fft,128,200,4000,0.662250
fftea,fftea.realFft,128,200,4000,1.049000
flutter_dspc,FFTStatic.rfft,144,200,4000,1.461250
flutter_dspc,FFTStatic.rfftMag,144,200,4000,1.424500
flutter_dspc,RfftPlan.execute,144,200,4000,0.419500
flutter_dspc,RfftPlan.executeSpec,144,200,4000,0.399750
flutter_dspc,FFTStatic.fft,144,200,4000,2.043500
flutter_dspc,CfftPlan.fft,144,200,4000,0.728750
fftea,fftea.realFft,144,200,4000,1.724750
flutter_dspc,FFTStatic.rfft,150,200,4000,1.423750
flutter_dspc,FFTStatic.rfftMag,150,200,4000,1.373500
flutter_dspc,RfftPlan.execute,150,200,4000,0.307250
flutter_dspc,RfftPlan.executeSpec,150,200,4000,0.308250
flutter_dspc,FFTStatic.fft,150,200,4000,1.986750
flutter_dspc,CfftPlan.fft,150,200,4000,0.599250
fftea,fftea.realFft,150,200,4000,2.004250
flutter_dspc,FFTStatic.rfft,160,200,4000,1.472250
flutter_dspc,FFTStatic.rfftMag,160,200,4000,1.419000
flutter_dspc,RfftPlan.execute,160,200,4000,0.318250
flutter_dspc,RfftPlan.executeSpec,160,200,4000,0.306500
flutter_dspc,FFTStatic.fft,160,200,4000,2.143000
flutter_dspc,CfftPlan.fft,160,200,4000,0.682500
fftea,fftea.realFft,160,200,4000,1.862000
flutter_dspc,FFTStatic.rfft,162,200,4000,1.626250
flutter_dspc,FFTStatic.rfftMag,162,200,4000,1.648000
flutter_dspc,RfftPlan.execute,162,200,4000,0.478250
flutter_dspc,RfftPlan.executeSpec,162,200,4000,0.468500
flutter_dspc,FFTStatic.fft,162,200,4000,2.394750
flutter_dspc,CfftPlan.fft,162,200,4000,0.908750
fftea,fftea.realFft,162,200,4000,2.555500
flutter_dspc,FFTStatic.rfft,180,200,4000,1.787750
flutter_dspc,FFTStatic.rfftMag,180,200,4000,1.711250
flutter_dspc,RfftPlan.execute,180,200,4000,0.421250
flutter_dspc,RfftPlan.executeSpec,180,200,4000,0.408750
flutter_dspc,FFTStatic.fft,180,200,4000,2.409000
flutter_dspc,CfftPlan.fft,180,200,4000,0.795500
fftea,fftea.realFft,180,200,4000,3.364250
flutter_dspc,FFTStatic.rfft,192,200,4000,1.969500
flutter_dspc,FFTStatic.rfftMag,192,200,4000,1.882500
flutter_dspc,RfftPlan.execute,192,200,4000,0.529250
flutter_dspc,RfftPlan.executeSpec,192,200,4000,0.552500
flutter_dspc,FFTStatic.fft,192,200,4000,2.789000
flutter_dspc,CfftPlan.fft,192,200,4000,0.953000
fftea,fftea.realFft,192,200,4000,2.174750
flutter_dspc,FFTStatic.rfft,200,200,4000,1.986500
flutter_dspc,FFTStatic.rfftMag,200,200,4000,1.853750
flutter_dspc,RfftPlan.execute,200,200,4000,0.429250
flutter_dspc,RfftPlan.executeSpec,200,200,4000,0.402250
flutter_dspc,FFTStatic.fft,200,200,4000,2.591000
flutter_dspc,CfftPlan.fft,200,200,4000,0.795250
fftea,fftea.realFft,200,200,4000,2.547500
flutter_dspc,FFTStatic.rfft,216,200,4000,2.219000
flutter_dspc,FFTStatic.rfftMag,216,200,4000,2.148250
flutter_dspc,RfftPlan.execute,216,200,4000,0.627750
flutter_dspc,RfftPlan.executeSpec,216,200,4000,0.632250
flutter_dspc,FFTStatic.fft,216,200,4000,3.020500
flutter_dspc,CfftPlan.fft,216,200,4000,1.199500
fftea,fftea.realFft,216,200,4000,3.072250
flutter_dspc,FFTStatic.rfft,240,200,4000,2.274500
flutter_dspc,FFTStatic.rfftMag,240,200,4000,2.204750
flutter_dspc,RfftPlan.execute,240,200,4000,0.577250
flutter_dspc,RfftPlan.executeSpec,240,200,4000,0.565000
flutter_dspc,FFTStatic.fft,240,200,4000,3.037750
flutter_dspc,CfftPlan.fft,240,200,4000,1.004000
fftea,fftea.realFft,240,200,4000,3.001250
flutter_dspc,FFTStatic.rfft,250,200,4000,2.294250
flutter_dspc,FFTStatic.rfftMag,250,200,4000,2.246500
flutter_dspc,RfftPlan.execute,250,200,4000,0.567000
flutter_dspc,RfftPlan.executeSpec,250,200,4000,0.535000
flutter_dspc,FFTStatic.fft,250,200,4000,3.113250
flutter_dspc,CfftPlan.fft,250,200,4000,0.974250
fftea,fftea.realFft,250,200,4000,3.480250
flutter_dspc,FFTStatic.rfft,256,200,4000,2.505000
flutter_dspc,FFTStatic.rfftMag,256,200,4000,2.453500
flutter_dspc,RfftPlan.execute,256,200,4000,0.734750
flutter_dspc,RfftPlan.executeSpec,256,200,4000,0.731250
flutter_dspc,FFTStatic.fft,256,200,4000,3.165000
flutter_dspc,CfftPlan.fft,256,200,4000,1.016750
fftea,fftea.realFft,256,200,4000,2.350000
flutter_dspc,FFTStatic.rfft,270,200,2000,2.464000
flutter_dspc,FFTStatic.rfftMag,270,200,2000,2.479000
flutter_dspc,RfftPlan.execute,270,200,2000,0.632000
flutter_dspc,RfftPlan.executeSpec,270,200,2000,0.636500
flutter_dspc,FFTStatic.fft,270,200,2000,3.538000
flutter_dspc,CfftPlan.fft,270,200,2000,1.258500
fftea,fftea.realFft,270,200,2000,4.429000
flutter_dspc,FFTStatic.rfft,288,200,2000,2.891000
flutter_dspc,FFTStatic.rfftMag,288,200,2000,2.702000
flutter_dspc,RfftPlan.execute,288,200,2000,0.760500
flutter_dspc,RfftPlan.executeSpec,288,200,2000,0.747000
flutter_dspc,FFTStatic.fft,288,200,2000,3.972000
flutter_dspc,CfftPlan.fft,288,200,2000,1.619500
fftea,fftea.realFft,288,200,2000,4.613000
flutter_dspc,FFTStatic.rfft,300,200,2000,2.702500
flutter_dspc,FFTStatic.rfftMag,300,200,2000,2.600500
flutter_dspc,RfftPlan.execute,300,200,2000,0.672000
flutter_dspc,RfftPlan.executeSpec,300,200,2000,0.663500
flutter_dspc,FFTStatic.fft,300,200,2000,3.657000
flutter_dspc,CfftPlan.fft,300,200,2000,1.195500
fftea,fftea.realFft,300,200,2000,4.068500
flutter_dspc,FFTStatic.rfft,320,200,2000,2.887500
flutter_dspc,FFTStatic.rfftMag,320,200,2000,2.751000
flutter_dspc,RfftPlan.execute,320,200,2000,0.754000
flutter_dspc,RfftPlan.executeSpec,320,200,2000,0.724000
flutter_dspc,FFTStatic.fft,320,200,2000,3.952500
flutter_dspc,CfftPlan.fft,320,200,2000,1.236500
fftea,fftea.realFft,320,200,2000,3.803000
